station;year;parameter;min;25% quantile;median;75% quantile;max;std_dev;rel_std_dev;outliers;values;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2018;2-Hydroxy-atrazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2019;2-Hydroxy-atrazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;2-Hydroxy-atrazin;0;0;0;0;0.009;0.001257351;582.9534379;[0.009];0;0;0;0;0;0.001;0;0;0;0;0;0;0;0.001;0;0;0;0;0;0.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;2-Hydroxy-atrazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;2-Hydroxy-atrazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Porte du Scex;2020;2-Hydroxy-propazin_und_2-Hydroxy-terbuthylazin;0;0;0;0.001;0.009;0.00141367;225.3036146;[0.009];0;0;0;0;0.001;0;0.001;0.001;0.001;0.002;0.001;0.002;0.001;0.003;0.001;0.001;0.001;0.002;0;0.009;0;0.003;0.001;0;0;0;0;0;0;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;2-Hydroxy-propazin_und_2-Hydroxy-terbuthylazin;0;0;0;0.001;0.004;0.000768375;213.4374746;[0.004, 0.003];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;0.004;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;2-Hydroxy-propazin_und_2-Hydroxy-terbuthylazin;0;0;0;0;0.002;0.000354076;368.2390528;[0.002];0.002;0.001;0;0;0;0;0.001;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2018;2-Hydroxy-simazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2019;2-Hydroxy-simazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;2-Hydroxy-simazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;2-Hydroxy-simazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;2-Hydroxy-simazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Porte du Scex;2018;2-Hydroxy-terbuthylazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2019;2-Hydroxy-terbuthylazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;2-Hydroxy-terbuthylazin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;2-Naphthalinsulfonsaeure;0;0;0;0;0.12;0.018711451;319.1585367;[0.12];0;0;0;0;0.012;0;0.018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011;0;0;0;0;0;0;0.12;0.019;0.025;0;0.016;0;0;0;0;0;0;0;0;0;0;0.011;0.011;0.056;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;2-Naphthalinsulfonsaeure;0;0;0;0.0155;0.05;0.01272946;140.7998955;[0.05];0;0;0;0;0;0;0;0;0.01;0;0.016;0.013;0.017;0.039;0.013;0.013;0.015;0.02;0.015;0.045;0;0;0;0;0.05;0;0.043;0;0;0.016;0.011;0;0.017;0;0.015;0;0;0;0;0.017;0;0.017;0;0;0;0;0.017;0.011;0.013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;2-Naphthalinsulfonsaeure;0;0;0;0;0.12;0.02395592;333.0769601;[0.098, 0.12];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.036;0;0;0;0;0;0;0;0;0;0;0;0.056;0;0;0;0;0;0.098;0;0.12;0;0;0;0.064;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;2-Phenyl-2-_2-piperidinyl_acetamid;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;2-Phenyl-2-_2-piperidinyl_acetamid;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;3-5-6-Trichlor-2-pyridinol;0;0;0;0;0.003;0.000560798;408.5814185;[0.002, 0.002, 0.003];0;0;0;0;0;0;0;0;0;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002;0;0.003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;3-5-6-Trichlor-2-pyridinol;0;0;0;0;0.017;0.003864296;306.8705756;[0.017];0;0;0;0;0;0;0;0;0;0;0.002;0;0;0;0.012;0.017;0.003;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;3-5-6-Trichlor-2-pyridinol;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;3-5-Dibrom-4-Hydroxybenzoesaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;3-5-Dibrom-4-Hydroxybenzoesaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;3-5-Dibrom-4-Hydroxybenzoesaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;3-Phenoxybenzoesaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;3-Phenoxybenzoesaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;3-Phenoxybenzoesaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;4-5-Dichlor-2-octyl-2H-isothiazol-3-on;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-5-Dichlor-2-octyl-2H-isothiazol-3-on;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-5-Dichlor-2-octyl-2H-isothiazol-3-on;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;4-Acetamido-antipyrin;0.005;0.014;0.025;0.033;0.046;0.010857931;44.4069333;[];0.04;0.032;0.029;0.022;0.039;0.029;0.042;0.046;0.04;0.035;0.038;0.035;0.033;0.036;0.033;0.026;0.026;0.022;0.014;0.012;0.013;0.027;0.008;0.015;0.007;0.005;0.006;0.006;0.007;0.012;0.013;0.013;0.014;0.018;0.016;0.022;0.02;0.024;0.02;0.022;0.03;0.032;0.034;0.032;0.03;0.031;0.025;0.023;0.025;0.026;0.042;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-Acetamido-antipyrin;0.008;0.01875;0.026;0.03525;0.051;0.011172126;41.470401;[];0.041;0.025;0.025;0.026;0.03;0.026;0.026;0.041;0.041;0.032;0.039;0.04;0.045;0.04;0.033;0.047;0.051;0.035;0.031;0.023;0.023;0.024;0.014;0.01;0.008;0.01;0.011;0.01;0.009;0.009;0.013;0.015;0.013;0.018;0.019;0.022;0.02;0.021;0.026;0.035;0.035;0.037;0.036;0.024;0.027;0.026;0.03;0.033;0.031;0.041;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-Acetamido-antipyrin;0.011;0.017;0.03;0.042;0.06;0.012936806;43.3449682;[];0.042;0.043;0.03;0.028;0.028;0.033;0.044;0.044;0.043;0.047;0.052;0.042;0.044;0.032;0.038;0.036;0.031;0.03;0.026;0.018;0.013;0.015;0.017;0.018;0.013;0.014;0.014;0.014;0.014;0.011;0.013;0.013;0.015;0.015;0.017;0.018;0.018;0.029;0.034;0.03;0.03;0.042;0.037;0.024;0.044;0.056;0.049;0.06;0.035;0.033;0.03;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;4-Amino-antipyrin;0;0;0;0;0.013;0.002249867;370.1393275;[0.013];0;0;0;0;0;0;0;0;0;0;0;0;0;0.013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0.006;0;0.006;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-Amino-antipyrin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-Amino-antipyrin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-Aminobiphenyl;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;4-Dimethylaminopyridin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-Dimethylaminopyridin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-Dimethylaminopyridin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;4-Fluorphenoxyessigsaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-Fluorphenoxyessigsaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-Fluorphenoxyessigsaeure;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;4-Formylamino-antipyrin;0.003;0.005;0.01;0.013;0.017;0.004058776;42.24440501;[];0.015;0.013;0.011;0.008;0.015;0.011;0.014;0.016;0.013;0.013;0.016;0.013;0.01;0.011;0.011;0.01;0.009;0.008;0.005;0.004;0.005;0.008;0.005;0.005;0.004;0.004;0.003;0.004;0.004;0.004;0.005;0.004;0.005;0.007;0.005;0.009;0.008;0.01;0.01;0.012;0.015;0.015;0.015;0.014;0.012;0.014;0.011;0.009;0.01;0.011;0.017;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-Formylamino-antipyrin;0;0.007;0.011;0.01325;0.018;0.00448;43.24324324;[];0.017;0.01;0.011;0.011;0.014;0.012;0.012;0.018;0.018;0.013;0.016;0.013;0.016;0.015;0.011;0.017;0.018;0.014;0.012;0.008;0.009;0.009;0.005;0.004;0;0.003;0.004;0.004;0.004;0.004;0.005;0.005;0.005;0.007;0.009;0.009;0.009;0.011;0.012;0.018;0.011;0.012;0.012;0.007;0.009;0.008;0.011;0.011;0.011;0.014;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-Formylamino-antipyrin;0.005;0.007;0.011;0.017;0.028;0.005723279;47.23975932;[];0.017;0.017;0.013;0.01;0.01;0.013;0.019;0.021;0.019;0.018;0.018;0.019;0.018;0.013;0.016;0.013;0.011;0.011;0.011;0.007;0.005;0.006;0.007;0.008;0.006;0.005;0.007;0.005;0.006;0.005;0.006;0.005;0.005;0.005;0.006;0.007;0.007;0.01;0.012;0.011;0.01;0.016;0.016;0.011;0.017;0.024;0.023;0.028;0.015;0.013;0.012;0.017;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-Isopropylanilin_und_2-4-6-Trimethylanilin;0;0;0;0;0.003;0.000631771;452.7692569;[0.003, 0.003];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003;0;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;4-Phenoxyanilin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-Phenoxyanilin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-Phenoxyanilin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;4-Trifluormethylphenol;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-Trifluormethylphenol;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-Trifluormethylphenol;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2018;4-und_5-Methylbenzotriazol;0;0.012;0.02075;0.036;0.062;0.014472969;63.83328258;[];0.048;0.048;0.036;0.039;0.025;0.04;0.015;0.017;0.024;0.029;0.0205;0.038;0.022;0.022;0.02;0.041;0.048;0.037;0.046;0.045;0.062;0.043;0.0225;0.035;0.021;0.011;0.017;0.013;0;0.011;0.011;0.014;0;0.01;0;0.011;0.012;0;0.011;0.011;0;0.009;0.012;0.016;0.017;0.023;0;0.023;0.009;0;0.019;0.013;0;0.016;0.021;0;0.02;0.018;0.012;0.017;0.02;0.019;0.026;0.034;0.036;0.012;0.038;0.025;0.025;0.025;0.0245;0.027;0.027;0.041;0.036;0.039;0.054;0.039
Porte du Scex;2019;4-und_5-Methylbenzotriazol;0;0.012;0.024;0.034;0.054;0.014467923;63.01215963;[];0.028;0.041;0.029;0.033;0.038;0.016;0.024;0.025;0.035;0.036;0.051;0.025;0.036;0.031;0.036;0.054;0.049;0.025;0.039;0.038;0.026;0.045;0.042;0.022;0.041;0.034;0.017;0.032;0.025;0.016;0.027;0.021;0;0.01;0;0.008;0.008;0;0.006;0.009;0;0;0.01;0;0.012;0.01;0;0.018;0.012;0;0.009;0.012;0.013;0.016;0.019;0.015;0.024;0.024;0.016;0.033;0.03;0.0155;0.034;0.02;0.028;0.051;0.033;0.0135;0.029;0.022;0;0.04;0.024;0;0.037;0.047;;
Porte du Scex;2020;4-und_5-Methylbenzotriazol;0.009;0.015;0.026;0.031;0.055;0.010464234;43.42359086;[];0.031;0.028;0.026;0.017;0.04;0.024;0.055;0.035;0.035;0.015;0.037;0.036;0.026;0.03;0.025;0.027;0.028;0.041;0.02;0.011;0.012;0.01;0.017;0.015;0.028;0.026;0.011;0.01;0.009;0.009;0.011;0.012;0.011;0.016;0.012;0.015;0.014;0.021;0.017;0.025;0.03;0.038;0.031;0.029;0.032;0.033;0.027;0.027;0.027;0.024;0.043;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;4-und_5-Methylbenzotriazol;0.006;0.016;0.024;0.0335;0.059;0.013081605;51.22006815;[];0.037;0.019;0.027;0.026;0.03;0.025;0.021;0.033;0.032;0.023;0.036;0.036;0.038;0.028;0.032;0.044;0.043;0.039;0.03;0.023;0.022;0.019;0.012;0.009;0.008;0.008;0.009;0.01;0.007;0.006;0.008;0.014;0.016;0.017;0.016;0.016;0.017;0.016;0.033;0.049;0.028;0.026;0.028;0.017;0.021;0.02;0.059;0.052;0.035;0.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;4-und_5-Methylbenzotriazol;0;0.011;0.024;0.036;0.056;0.014455135;59.04749984;[];0.039;0.036;0.035;0.035;0.022;0.027;0.023;0.021;0.038;0.037;0.04;0.042;0.042;0.042;0.036;0.04;0.035;0.048;0.04;0.046;0.029;0.03;0.036;0.025;0.033;0.026;0.044;0.029;0.05;0.019;0.022;0.012;0.011;0.01;0.013;0.013;0;0.01;0;0.011;0.011;0.011;0;0.01;0.007;0;0.01;0.008;0;0.008;0;0.01;0.009;0.008;0.011;0.011;0.024;0.015;0.022;0.017;0.023;0.017;0.047;0.047;0.056;0.02;0.026;0.034;0.034;0.041;0.028;0.05;0.022;0.024;0.026;0.022;0.029;
Porte du Scex;2021;6-Acetylmorphin;0;0;0;0;0.001;0.0003;300;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0.001;0.001;0;0.001;0.001;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;6-Acetylmorphin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;7-Diethylamino-4-methylcumarin;0;0;0;0;0.001;0.000138648;707.1067812;[0.001];0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;7-Diethylamino-4-methylcumarin;0;0;0;0;0.001;0.00014;700;[0.001];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;7-Diethylamino-4-methylcumarin;0;0;0;0;0.001;0.000137335;714.1428429;[0.001];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2018;Abamectin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2019;Abamectin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2022;Abamectin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2020;Acemetacin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porte du Scex;2021;Acemetacin;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
